label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
5	-328 m^2	0.6033	Irvine	running	0.3043	0.3642	-156	1483	-1534	1.1802	576	Electrical Engineering	825
3	819 m^2	-0.1838	San Diego	football	0.1017	0.1208	1024	726	2802	0.8583	1389	Computer Science	-506
2	1860 m^2	0.0925	Bakersfield	baseball, boxing	0.827	NULL	-534	1765	920	0.1327	82	Robotics Engineering	126
1	1281 m^2	-0.0072	Santa Clarita	motor sports	-0.7703	1.0765	643	2067	1797	0.4443	-554	Computer Science	-1268
3	1838 m^2	1.4003	San Bernardino	NULL	0.9761	1.447	1833	1175	294	-0.1315	1723	Robotics Engineering	190
5	690 m^2	-0.4206	Irvine	running	0.7826	0.4291	495	-113	108	-0.2777	862	Bioengineering	-729
5	1686 m^2	-0.5533	Long Beach	running	0.552	2.0018	1700	-324	337	0.9865	-200	Natural Language Processing	302
2	-113 m^2	1.3363	Santa Ana	boxing, volleyball	-0.4286	0.8225	-117	642	279	0.3837	467	Games and Playable Media	543
1	587 m^2	0.1071	Santa Clarita	MOTOR SPORTS	-0.2605	0.5259	999	1403	702	0.5849	-234	Computer Science	-7
2	592 m^2	1.2881	Stockton	boxing	-0.4278	-0.5314	2600	2191	1839	1.2557	-183	Statistics	-45
0	1014 m^2	2.0924	Fremont	ice hockey	0.927	0.6558	1278	41	-662	0.9338	-153	Data Science	-237
3	778 m^2	0.2701	San Jose	football, basketball	0.6682	1.0109	537	52	1775	0.9077	831	Robotics Engineering	1210
3	729 m^2	-1.074	San Jose	soccer	1.851	-0.05	604	-1705	932	0.3213	822	Robotics Engineering	-585
5	1925 m^2	0.0706	Long Beach	running	-0.0742	-0.2165	389	-1282	362	0.6673	1635	Natural Language Processing	406
5	1900 m^2	-0.2721	Sacramento	running		-0.773	17	-1327	788	0.3893	605	Electrical Engineering	692
2	246 m^2	-0.2083	Oakland	baseball	-0.9123	0.8172	2182	-384	-613	0.5411	109	Games and Playable Media	-58
1	1962 m^2	2.1588	Santa Clarita	motor sports	1.647	0.0327	701	886	1087	-0.6229	1252	Computer Science	-161
3	-94 m^2	1.5469	San Jose	basketball	0.907	0.8894	1184	507	-175	0.3561	1498	Technology and Information Management	-455
3	1149 m^2	0.7907	San Diego	soccer	1.7393	0.3559	674	903	-372	0.3087	1291	Technology and Information Management	568
2	627 m^2	-0.1491	Stockton	baseball, volleyball	0.5804	0.1921	283	2281	101	1.2051	1898	Games and Playable Media	1065
4	679 m^2	1.5824	Moreno Valley	track & field	1.3682	0.2984	1454	755	1437	1.413	-515	Human Computer Interaction	820
4	667 m^2	1.7723	Anaheim	track & field	0.8109	0.5914	-113	259	2334	-1.1807	1482	Bioinformatics	-122
1	762 m^2	0.7377	Santa Clarita	motor sports	0.2153	-0.4626	-173	-1700	28	-0.5053	1598	Computer Science	-212
4	1835 m^2	0.2834	Fresno	badminton	0.9773	1.3572	2104	144	127	1.7629	508	Human Computer Interaction	-298
1	-1715 m^2	1.0101	Bakersfield	motor sports	0.3521	1.0069	-111	1629	513	0.6887	1557	Bioinformatics	-14
0	342 m^2	0.6352	Chula Vista	ice hockey	-0.215	1.0417	-501	744	-711	0.7369	35	Computer Game Design	524
2	979 m^2	-0.0476	santa ana	volleyball	0.2308	0.8692	-480	1665	676	0.5978	2300	Bioinformatics	698
0	1473 m^2	1.3533	Los Angeles	ice hockey	0.8065	1.316	27	-192	-1897	1.4273	416	Bioinformatics	-47
5		0.9186	Irvine	running	0.9798	0.0225	-350	497	1624	2.0854	352	Bioengineering	964
3	335 m^2	-0.5716	San Diego	soccer	0.3968	0.6564	1471	-144	978	-0.1778	1604	Biotechnology	2
2	535 m^2	0.878	Santa Ana	volleyball	0.8932	0.6156	-283	578	1803	1.7166	1347	Statistics	-913
0	1496 m^2	0.3739	Los Angeles	ice hockey	0.4842	1.2259	-379	945	-1600	2.2772	1468	Statistics	2407
1	1047 m^2	0.7151	Santa Clarita	motor sports	0.8329	-1.0092	-583	-518	-549	1.5499	391	Computer Science	530
4	None	-0.2433	Moreno Valley	badminton	-0.68	0.6006	1138	362	2402	1.0787	-396	Human Computer Interaction	455
3	-658 m^2	0.2466	San Bernardino	basketball, soccer	-0.4087	0.5214	780	731	-270	-0.1258	-327	Biotechnology	1030
2	632 m^2	0.0198	Santa Ana	baseball	0.0285	1.1187	1383	1341	1303	2.6917	1217	Statistics	77
2	1687 m^2	0.9331	Bakersfield	volleyball	0.8111	1.5686	989	2293	386	3.1197	578	Bioinformatics	126
4	227 m^2	0.2846	Moreno Valley	TRACK & FIELD	0.2811	1.7893	-266	869	223	1.7621	1572	Computational Media	2021
3	NULL	0.0301	San Bernardino	basketball	1.2015	1.3064	2025	-329	2210	0.3968	1028	Bioengineering	496
0	1739 m^2	1.6969	Los Angeles	Ice Hockey	1.0888	1.4803	-1337	1678	598	?	696	Data Science	325
5	-306 m^2	0.4323	Sacramento	golf	0.1213	0.5737	699	1244	-1156	0.4736	1113	Natural Language Processing	670
4	482 m^2	1.5079	Fresno	track & field	0.8778	0.0782	667	113	122	-0.0769	877	Human Computer Interaction	-1505
1	2071 m^2	0.7883	Santa Clarita	motor sports	0.7533	0.5671	656	542	349	0.2101	1019	Computer Science	92
5	79 m^2	?	San Diego	running	0.934	1.2577	-1482	-1430	140	2.568	-434	Games and Playable Media	-1565
3	-928 m^2	-0.3507	San Bernardino	soccer, basketball	0.0786	0.9844	283	-503	1910	-0.3373	931	Technology and Information Management	-4
1	1219 m^2	0.5418	Santa Clarita	motor sports	2.7001	0.3293	1404	942	2704	0.7751	196	Computer Science	343
1	1391 m^2	0.6077	None	baseball, volleyball	-0.2555	1.6441	924	114	974	-0.0606	1164	Computer Science	133
5	1355 m^2	-0.4893	Long Beach	golf	0.4339	-0.1385	1217	-1084	540	1.1864	668	Natural Language Processing	530
3	-238 m^2	1.1772	San Bernardino	basketball	0.843	1.5328	1184	22	-380	0.5671	868	Technology and Information Management	1156
5	716 m^2	0.7402	Long Beach	golf	0.8128	-0.0166	-575	-698	-341	-0.3895	-123	Electrical Engineering	471
2	474 m^2	0.2901	sTOCKTON	baseball	1.9369	0.3839	-1014	509	1648	-0.64	1798	Statistics	-1089
5	1782 m^2	0.1579	Irvine	running	0.083	-0.5509	384	370	-605	0.1375	1073	Electrical Engineering	43
4	-66 m^2	0.2604	San Francisco	badminton	1.2613	0.9558	2225	375	1462	1.2741	-455	Human Computer Interaction	516
3	445 m^2	0.2419	San Bernardino	basketball, football	0.086	1.4707	658	-810	247	0.5882	563	Computer Science	234
0	249 m^2	1.1827	Riverside	ice hockey	2.4919	0.9311	591	789	594	0.0275	327	Data Science	929
0	-183 m^2	1.6716	Fremont	tennis	-0.5082	0.8488	86	-438	463	-1.15	-35	Applied Mathematics	164
4	125 m^2	1.2136	Moreno Valley	badminton	1.6172	1.3079	103	-217	3569	0.4698	1425	Human Computer Interaction	888
5	-994 m^2	0.2027	Long Beach	running	2.2819	-0.8716	332	2780	1107	1.0437	1777	Natural Language Processing	-40
1	943 m^2	0.844	Santa Clarita	volleyball, boxing	1.0844	1.0071	435	456	1070	-0.0075	108	Biotechnology	1366
5	1095 m^2	1.0432	Irvine	running	0.7139	1.1412	-879	533	-1391	1.5398	77	Natural Language Processing	-543
1	115 m^2	1.1237	None	motor sports	0.2649	1.2012	-1324	659	1996	0.5784	335	Computer Science	736
5	1644 m^2	?	Sacramento	running	0.6896	0.3887	-255	1019	-830	0.2037	2515	Electrical Engineering	-235
4	2006 m^2	0.1166	San Francisco	badminton	1.4179	0.7274	109	1166	-213	2.052	NULL	Human Computer Interaction	744
2	1176 m^2	0.436	oakland	Baseball	-0.3646	2.8682	302	2190	414	-0.8079	1496	Statistics	451
4	-174 m^2	2.5105	Fresno	badminton	1.921	1.6626	NULL	441	-1044	0.5308	-15	Human Computer Interaction	664
3	843 m^2	0.3445	San Jose	soccer	1.8715	1.5367	1482	38	1745	-0.024	751	Biotechnology	28
0	68 m^2	0.1645	cHULA vISTA	ice hockey	1.0048	1.0184	146	-32	674	-0.1771	498	Data Science	-924
2	1443 m^2	-0.2429	Santa Ana	volleyball	1.5536	1.3429	2029	73	-241	-2.2084	783	Games and Playable Media	704
2	-76 m^2	0.142	Santa Ana	boxing	0.0977	1.1934	309	217	389	0.9323	11	Statistics	106
4	950 m^2	0.959	Moreno Valley	track & field	0.4151	0.5641	-109	76	396	1.006	-861	Human Computer Interaction	572
1	655 m^2	1.2051	n/a	motor sports	-0.3803	0.8867	-250	1376	6	0.2143	1325	Computer Science	-1221
2	-203 m^2	?	Moreno Valley	boxing	0.1002	0.0349	-921	1190	502	0.8105	245	Games and Playable Media	-358
2	144 m^2	0.8377	Santa Ana	boxing, baseball	-1.3209	0.2443	1659	1223	323	0.8216	453	Statistics	254
5	410 m^2	-0.2121	Irvine	golf	0.8256	1.0818	180	1159	539	-0.2028	-546	Natural Language Processing	229
0	314 m^2	0.998	Fremont	ice hockey	0.1419	-0.0554	-1	-734	2161	1.2319	-371	Computer Engineering	-1195
4	1498 m^2	0.8904	Moreno Valley	track & field	0.0818	0.0438	-60	175	895	-0.318	-841	Bioinformatics	457
2	-928 m^2	0.843	Oakland	volleyball, boxing	-1.0964	-0.0596	481	1213	1768	1.6907	1103	Games and Playable Media	-536
0	-199 m^2	0.0254	Fremont	ICE HOCKEY	0.8615	0.617	894	1272	-290	-1.3281	662	Computational Media	435
1	2519 m^2	0.9946	Santa Clarita	motor sports	1.1912	0.4264	491	2858	-183	1.7785	549	Computer Science	-202
4	909 m^2	-0.6408	Fresno	track & field	-0.4166		575	1099	597	0.4831	1418	Human Computer Interaction	-671
4	746 m^2	0.0891	Moreno Valley	badminton	0.6339	0.785	-1177	637	-158	-0.628	686	bIOINFORMATICS	-367
0	-281 m^2	0.8918	Chula Vista	Tennis	0.2763	0.3033	-167	56	1374	0.2967	1236	Computational Media	59
4	-514 m^2	0.0739	Anaheim	badminton	-0.6855	0.9949	937	715	2663	1.3583	305	Bioinformatics	569
1	-309 m^2	1.3823	Santa Clarita	motor sports	-0.1085	-0.9324	1594	-876	1256	0.338	77	Computer Science	-1338
0	221 m^2	1.5651	Los Angeles	tennis	0.9408	0.3339	672	772	595	0.6476	107	Bioinformatics	983
1	1110 m^2	0.3827	Santa Clarita	motor sports	0.3102	0.118	2611	-783	-708	-0.2784	296	Computer Science	753
5	1540 m^2	-0.3655	Long Beach	running	0.1442	0.4649	-330	-848	818	-0.2068	-85	Natural Language Processing	19
1	741 m^2	0.6949	Santa Clarita	motor sports	1.9404	0.0212	-9	-247	839	-1.2619	2722	Computer Science	-12
0	880 m^2	0.3077	Los Angeles	ice hockey	0.419	0.7724	-224	936	357	2.5783	1968	cOMPUTER eNGINEERING	-1132
2	-79 m^2	0.4204	Stockton	baseball	-0.9467	1.0794	614	490	-23	1.7478	-361	Statistics	-787
1	1146 m^2	1.4724	Santa Clarita	motor sports	0.0688	-0.0075	769	1241	1678	0.6103	2922	Computer Science	-13
0	-199 m^2	0.4925	Chula Vista	ice hockey	1.2698	0.4906	-611	-1001	945	1.5513	-356	Computer Engineering	-1
0	844 m^2	0.4556	Fremont	ice hockey	-0.117	0.8624	-1733	446	108	1.9583	-667	Applied Mathematics	-235
2	1288 m^2	-0.2934	Oakland	baseball, boxing	-0.9255	0.8603	1332	-289	3092	1.3233	1653	Statistics	174
3	677 m^2	0.7505	Modesto	soccer	-0.9327	0.3939	2162	81	691	0.2317	-115	Robotics Engineering	980
2	726 m^2	0.2977	Oakland	volleyball	1.0745	0.3934	1429	-1040	1228	0.9689	385	Statistics	868
5	882 m^2	-0.2703	Irvine	golf	1.5796	1.0884	-1498	1007	-8	1.075	1095	Natural Language Processing	-442
3	-459 m^2	-0.6308	San Jose	football, soccer	1.9939	1.005	313	-200	1566	0.9637	17	Technology and Information Management	892
0	2061 m^2	0.0633	Riverside	tennis	0.0081	1.9358	1032	399	-266	0.0309	126	Computer Science	400
2	578 m^2	0.4659	Stockton	baseball, boxing	-0.4179	0.7085	3419	1743	-113	1.3105	-426	Games and Playable Media	-223
3	327 m^2	0.078	San Jose	football	2.6833	0.4885	1544	-923	1724	0.5349	1678	Robotics Engineering	670
1	2132 m^2	0.3484	Santa Clarita	motor sports	-0.4307	1.1099	950	32	1918	1.7414	-96	Computer Science	1240
1	512 m^2	1.9385	Santa Clarita	motor sports	0.0437	-0.4912	-48	1220	2054	0.033	-138	Technology and Information Management	-414
3	-405 m^2	-1.0449	San Diego	FOOTBALL	1.3014	-0.0399	1500	2078	2302	0.5229	1721	Robotics Engineering	92
5	449 m^2	-0.5233	Sacramento	running	-0.4031	-0.5584	-1700	-1687	-164	-1.3629	507	Bioengineering	715
1	473 m^2	2.4931	Santa Clarita	motor sports	1.1831	1.3858	509	1334	383	-1.2333	1521	Computer Science	-74
5	667 m^2	-0.2989	Long Beach	golf	-0.1972	0.6564	-112	-784	-1397	0.2238	1485	Games and Playable Media	10
3	-461 m^2	-0.6563	San Diego	Soccer	0.6299	0.2769	1169	-1075	960	-0.004	1059	Bioengineering	-1069
0	-1576 m^2	-0.1375	Riverside	tennis	0.2223	0.3267	-152	3160	-68	0.3657	296	Computer Game Design	-820
2	1666 m^2	-0.6619	Santa Clarita	boxing, volleyball	0.0735	-0.2931	-92	1765	1009	0.8676	2031	Games and Playable Media	-349
0	148 m^2	0.7774	Riverside	ice hockey	-0.127	1.0892	-1110	2357	-791	-0.7316	1517	Statistics	532
3	726 m^2	-0.0845	San Jose	basketball	0.4158	0.8951	1278	280	-206	1.3269	151	Biotechnology	485
2	-70 m^2	0.9566	Stockton	volleyball	-0.4161	1.3142	1567	2448	1147	-0.3396	2321	Games and Playable Media	300
4	1591 m^2	1.2699	San Francisco	badminton	0.2915	0.4558	576	-276	854	0.6623	1094	HUMAN COMPUTER INTERACTION	1171
3	353 m^2	0.0047	Los Angeles	football, soccer	1.158	0.3791	586	239	1053	0.5899	982	Robotics Engineering	86
4	576 m^2	-0.346	Anaheim	badminton	0.0908	0.5381	1411	-370	2521	0.9887	1285	Statistics	765
5	790 m^2	-0.9377	Long Beach	golf	-0.661	0.8944	268	71	1655	-0.0038	851	Biotechnology	-668
2	1017 m^2	-0.9401	Bakersfield	baseball	-0.707	0.7858	-192	1468	2152	-0.0631	878	Statistics	-177
5	528 m^2	-1.1331	Irvine	golf	0.3302	-0.707	-858	-1895	764	-1.4635	1992	Electrical Engineering	-355
2	-8 m^2	0.5482	Oakland	boxing	-1.0891	1.0362	1035	1364	1441	1.347	-461	Computer Science	-508
2	157 m^2	-0.4036	Oakland	baseball	-0.2303	0.8821	1119	2783	1579	-1.4144	-769	Games and Playable Media	1025
5	162 m^2	1.9608	Long Beach	golf	1.7685	1.4198	255	674	299	2.0087	1081	Natural Language Processing	-342
2	738 m^2	-0.2525	Oakland	boxing, volleyball	0.1418	0.0534	242	1543	1676	-0.2524	275	Human Computer Interaction	959
2	1950 m^2	1.3954	Santa Ana	volleyball, baseball	1.3765	1.9899	1783	1245	1838	1.0258	787	Statistics	442
1	574 m^2	1.522	Modesto	motor sports	0.3303	0.7748	241	-228	2344	-1.5899	2350	Computer Science	-438
2	-600 m^2	1.4102	Long Beach	baseball, boxing	0.1765	2.0552	772	1769	-1514	2.0563	1429	Statistics	616
3	-134 m^2	0.3088	San Diego	football, soccer	0.2201	0.4263	1470	2231	601	0.8338	1033	Biotechnology	-403
1	-651 m^2	1.2084	Bakersfield	motor sports	1.0109	1.6008	275	326	33	-0.2418	254	Computer Science	-861
3	1146 m^2	-0.7533	Modesto	football, basketball	-0.2038	1.3767	-109	269	946	-0.0761	-180	Biotechnology	617
1	1683 m^2	1.338	Santa Clarita	motor sports	-0.2586	0.7334	1292	568	?	0.8463	143	Computer Science	1099
1	735 m^2	1.5379	Santa Clarita	motor sports	-0.731	1.6744	549	1078	-302	-1.4427	-915	Computer Science	-657
5	1961 m^2	-0.8555	Sacramento	golf	0.8396	0.401	419	1834	1412	1.9181	1353	BIOENGINEERING	715
3	-1250 m^2	1.1031	San Bernardino	soccer	0.3735	0.5825	-777	1011	1915	0.2025	229	Biotechnology	-280
4	828 m^2	0.4809	Chula Vista	track & field	0.3617	-0.0095	764	3460	858	0.4359		Bioinformatics	111
0	365 m^2	2.5404	Chula Vista	ice hockey	0.8826	0.2459	108	NULL	66	-0.2688	230	Data Science	-1901
1	296 m^2	0.8698	Santa Clarita	motor sports	1.9943	0.7844	1118	1519	2119	-0.1274	1340	Computer Science	None
3	618 m^2	0.8736	San Jose	soccer, football	?	0.1491	806	-298	697	1.1609	351	Technology and Information Management	269
2	-85 m^2	0.6861	Bakersfield	badminton	0.2252	1.5907	523	1714	1313	1.2367	288	ELECTRICAL ENGINEERING	-271
5	992 m^2	-0.7659	Long Beach	golf	0.6566	0.6785	220	-68	-486	-0.6805	558	Bioengineering	137
5	1988 m^2	-0.1279	Sacramento	running	-0.4201	1.2957	196	-1013	510	-0.556	-43	Bioengineering	451
4	330 m^2	-1.0462	Anaheim	track & field	0.0421	0.4055	67	1975	299	0.9328	536		304
3	1330 m^2	0.6666	Modesto	basketball	0.1122	0.1189	-261	416	1726	-0.1038	558	Robotics Engineering	-197
5	699 m^2	0.2284	Sacramento	golf	0.8313	-0.112	NULL	-180	-324	1.2655	1223	Natural Language Processing	894
1	-132 m^2	-0.1408	Chula Vista	motor sports	0.3592	0.528	-120	1218	-582	1.3723	-409	Computer Science	445
3	-1049 m^2	1.2937	Santa Clarita	soccer	0.3293	0.6435	62	455	176	0.6003	-397	Robotics Engineering	-1011
0	1362 m^2	2.4525	Fremont	tennis	0.5187	0.0196	-1967	-505	-539	1.3527	-396	Computer Engineering	108
0	-65 m^2	0.8309	Riverside	ice hockey	-0.4345	-0.1709	745	2024	49	0.4303	3296	Computer Game Design	-507
3	-889 m^2	0.2464	San Jose	football, basketball	0.362	0.5463	1653	1251	1074	-1.4883	1698	Biotechnology	-400
5	686 m^2	0.2947	Sacramento	golf	1.2737	1.5746	1467	43	-756	1.1455	2409	Computer Science	714
3	318 m^2	0.9522	San Jose	basketball, soccer	1.0067	0.9971	817	-846	-314	-0.6669	-655	Biotechnology	604
0	-920 m^2	-0.9038	Chula Vista	ice hockey	n/a	1.3936	-726	579	-2088	2.1616	683	Data Science	534
2	-32 m^2	-0.7001	Bakersfield	volleyball, boxing	1.8418	0.9818	1957	-307	1549	2.2101	620	Games and Playable Media	596
4	2477 m^2	1.2389	San Francisco	track & field	-0.3356	-0.2786	768	-648	295	0.0719	616	Human Computer Interaction	589
4	1883 m^2	0.7349	Anaheim	badminton	0.122	0.731	478	252	1313	-0.4427	226	Bioinformatics	-700
0	864 m^2	0.1751	Fremont	ice hockey	2.0856	0.2034	-182	159	-730	-0.9595	-235	Computational Media	835
3	1977 m^2	2.2798	San Diego	basketball, football	2.0361	1.4129	-638	1727	-922	0.926	-431	Technology and Information Management	-284
0	-718 m^2	1.9963	Los Angeles	tennis	0.7655	-0.0413	-66	4018	345	0.3236	1694	Games and Playable Media	440
2	654 m^2	-0.4437	stockton	boxing, volleyball	-1.2286	0.9873	1626	-816	346	0.1867	1741	Games and Playable Media	-605
2	620 m^2	0.6225	Stockton	volleyball, boxing	0.686	1.1041	615	-210	2308	0.2173	958	Statistics	920
3	-653 m^2	0.0362	San Bernardino	basketball, football	-0.3031	0.2703	576	1402	1378	0.6129	-769	Robotics Engineering	993
5	1105 m^2	0.0635	Sacramento	running	-0.8909	0.7793	-856	1400	-442	0.1648	1047	Natural Language Processing	644
1	-817 m^2	0.9903	Santa Clarita	motor sports	-0.2521	1.1105	-861	-95	-816	1.0426	1579	Computer Science	251
1	-680 m^2	0.7698	Santa Clarita	motor sports	0.5391	1.155	-437	19	1131	-0.2538	869	Robotics Engineering	471
5	-123 m^2	0.0255	Long Beach	running	0.6236	1.5454	955	848	-1954	2.657	820	Electrical Engineering	1004
5	1616 m^2	0.9284	Stockton	Running	-0.1823	0.1101	22	-842	-1337	1.2172	137	ELECTRICAL ENGINEERING	-795
3	154 m^2	0.316	San Bernardino	football	1.4037	0.4925	639	291	1904	-0.3291	-206	Robotics Engineering	1690
3	746 m^2	0.4361	San Diego	football, soccer	0.9456	1.1473	-875	1538	1398	2.0707	-168	Biotechnology	1256
3	2246 m^2	0.3482	San Jose	football, soccer	1.0661	0.1316	1087	-608	1224	0.4183	-1152	Biotechnology	447
5	1185 m^2	0.7811	Sacramento	running	-0.1633	-0.3465	-693	106	330	0.5751	1181	Natural Language Processing	235
5	257 m^2	0.6179	Sacramento	running	0.3451	-0.3173	245	1918	-1977	0.2126	1157	Bioengineering	474
4	-1069 m^2	0.0205	San Francisco	badminton	1.2351	1.3453	555	1942	1199	1.9205	817	Bioinformatics	-342
3	612 m^2	0.8655	San Diego	soccer, basketball	0.4931	2.2166	1232	57	-534	0.9877	1270	Technology and Information Management	-33
0	1197 m^2	0.7436	Riverside	ice hockey	-0.675	0.7771	1080	1869	56	2.7276	6	NULL	-1358
1	1156 m^2	1.1192	Santa Clarita	motor sports	1.0248	-0.6808	-340	1976	1496	-0.5753	1926	Computer Science	-2
3	631 m^2	-0.359	San Diego	soccer, football	0.7233	0.4794	1512	188	1076	0.4688	859	Biotechnology	-86
5	1587 m^2	-0.4003	Sacramento	N/A	-0.5527	0.2	1755	-474	-355	-1.7175	1058	Electrical Engineering	618
2	448 m^2	-1.5767	Bakersfield	volleyball, baseball	0.4182	0.259	1031	1499	1305	0.6779	1023	Games and Playable Media	-417
5	2904 m^2	0.1031	Sacramento	running	-0.2338	0.0368	-943	-2472	-922	0.6237	489	Natural Language Processing	-603
1	2745 m^2	0.084	Santa Clarita	motor sports	1.2256	0.3999	-842	1339	1783	-1.2175	248	Computer Science	-432
4	1674 m^2	1.8052	mORENO vALLEY	badminton	0.5109	-0.5646	407	-512	152	-1.6629	1056	Bioinformatics	2132
5	1402 m^2	0.9915	Long Beach	golf	-0.4937	-0.2109	-770	1258	-579	-0.0081	783	Bioengineering	29
5	981 m^2	-0.2944	Sacramento	running	-0.5491	?	528	2302	-258	0.583	1270	Natural Language Processing	971
3	-916 m^2	0.8631	San Jose	soccer, football	-0.8071	0.3783	2384	397	549	1.0661	708	Biotechnology	-716
1	1200 m^2	1.9678	Santa Clarita	motor sports	0.3911	0.1244	424	-718	1656	2.0615	-809	Biotechnology	-57
2	779 m^2	N/A	Oakland	baseball	-0.837	1.2144	484	695	224	2.0847	1050	Games and Playable Media	-577
5	1148 m^2	1.398	Irvine	running	1.0642	0.4372	-47	-591	-242	0.056	1117	nATURAL lANGUAGE pROCESSING	86
1	78 m^2	2.0053	San Bernardino	motor sports	0.7668	1.4101	457	1037	703	0.9363	1319	Computer Science	538
5	154 m^2	-0.7272	sACRAMENTO	running	0.8479	0.0776	1520	-2206	-1014	2.1307	1177	BIOENGINEERING	634
1	30 m^2	-0.0146	Santa Clarita	motor sports	1.7242	-0.0325	1179	498	1659	-0.2616	897	Computer Science	805
2	-163 m^2	0.5882	Bakersfield	BASEBALL, VOLLEYBALL	-0.6392	0.6745	1006	-377	1841	1.2676	1113	Statistics	-769
5	1826 m^2	0.2044	Long Beach	golf	0.2452	0.1449	-1055	488	417	0.3294	-286	Natural Language Processing	-778
5	242 m^2	0.1672	Long Beach	golf	0.2108	0.5459	-1144	-1173	1433	0.203	886	Natural Language Processing	1007
4	-539 m^2	0.9898	Moreno Valley	motor sports	-0.0757	0.4688	1041	574	444	0.4657	1217	Bioengineering	-1116
1	-966 m^2	0.4234	Santa Clarita	motor sports	1.1017	0.0447	494	966	1184	0.0226	1031	Computer Science	388
5	2589 m^2	-0.6689	Long Beach	golf	0.8287	-0.0055	-497	-1702	434	0.7274	1471	Bioengineering	496
0	2756 m^2	1.3163	Fremont	tennis	-0.7956	1.8035	489	-981	1047	0.5156	519	Data Science	1183
2	1564 m^2	0.5984	Oakland	boxing	1.1698	-0.1703	1869	775	-354	0.6085	202	Statistics	-110
2	194 m^2	0.1524	Santa Ana	volleyball, baseball	0.0838	0.0942	1279	-25	-1376	-0.2697	2246	Games and Playable Media	114
4	2134 m^2	1.8802	Moreno Valley	badminton	-0.3764	1.226	1146	473	1792	2.9583	811	Games and Playable Media	n/a
4	-404 m^2	0.8328	San Francisco	badminton	-0.824	0.4227	842	244	329	0.2633	-494	Human Computer Interaction	1356
3	-158 m^2	0.0557	San Bernardino	football, basketball	0.708	1.8024	2793	-78	1449	1.0214	1592	Technology and Information Management	1118
3	62 m^2	-0.0102	Modesto	football, soccer	-0.0181	0.4174	164	262	899	1.9086	358	Technology and Information Management	-292
2	1600 m^2	0.073	Stockton	volleyball	0.2612	0.6721	1364	-239	?	0.9022	402	Statistics	-197
4	-973 m^2	0.4946	San Francisco	running	-0.3021	0.5679	1298	-346	1022	0.8819	250	Human Computer Interaction	667
3	-809 m^2	1.4611	Modesto	football	2.6551	0.8626	1134	934	-168	1.0862	423	Biotechnology	-360
3	108 m^2	-0.0429	San Diego	football	0.2046	1.0094	903	-492	1953	1.0794	697	Technology and Information Management	-670
0	-37 m^2	1.4395	Chula Vista	?	1.1114	-0.4424	-1026	1691	-87	0.8438	2370	Applied Mathematics	-518
5	436 m^2	0.7357	Long Beach	golf	0.767	0.4217	254	2080	-334	0.8936	1123	Bioengineering	-844
2	2940 m^2	0.2007	Santa Ana	volleyball	-0.2703	0.7923	676	1534	53	0.8157	1248	Statistics	326
3	-371 m^2	1.7767	San Bernardino	football	0.5976	1.4015	-327	-964	2616	n/a	652	Biotechnology	610
1	939 m^2	0.5228	Santa Clarita	motor sports	0.2579	1.0536	-142	1588	-428	0.1526	892	Computer Science	3
0	226 m^2	1.9513	Irvine	ice hockey	-1.2097	0.28	182	1736	417	0.3928	1179	Computer Engineering	1481
3	-179 m^2	-0.7677	Modesto	basketball	-0.3247	0.4925	646	-88	-317	1.4728	1226	Technology and Information Management	2002
4	202 m^2	1.1663	Moreno Valley	track & field	0.805	-0.0622	2314	1030	1648	-0.6425	599	Bioinformatics	53
1	-121 m^2	0.4389	Santa Clarita	motor sports	-0.054	-0.3944	-291	1077	1675	1.433	1051	Computer Science	619
1	-99 m^2	-0.6497	Santa Clarita	motor sports	0.8286	1.0501	764	-115	1428	0.0014	788	Computer Science	-189
1	-560 m^2	0.8827	Santa Clarita	motor sports	2.134	1.0791	-749	765	402	-0.9995	337	Computer Science	-79
0	3 m^2	-0.4107	Fremont	tennis	1.2467	0.1238	-1738	1628	-87	2.2354	1094	Computer Engineering	232
5	1395 m^2	0.1677	Long Beach	running	0.032	-0.462	2110	487	22	-0.439	853	Bioengineering	-550
1	353 m^2	0.9156	Santa Clarita	motor sports	0.7415	1.3064	-479	2385	2001	0.3845	1403	Computer Science	587
4	-968 m^2	1.8475	Fresno	badminton	0.0937	0.3343	1086	782	567	1.5915	2552	hUMAN cOMPUTER iNTERACTION	374
5	479 m^2	1.0469	sacramento	running	0.463	0.9735	-766	1663	-494	-0.763	863	Bioengineering	248
5	590 m^2	0.2633	Long Beach	golf	0.247	-1.2825	-665	1002	1603	1.2253	156	Bioinformatics	726
4	1298 m^2	1.8828	San Francisco	track & field	0.7749	1.0112	537	2228	1185	0.6656	597	Human Computer Interaction	875
4	17 m^2	-0.1745	San Francisco	track & field	0.4246	0.7383	539	-1069	2674	0.1658	633	Bioinformatics	963
2	101 m^2	0.518	Oakland	Baseball, Volleyball	-0.0698	0.3788	1926	1633	2045	0.7945	-960	Statistics	-594
0	733 m^2	-0.3221	Riverside	tennis	2.4754	-0.059	-37	192	778	-0.2576	107	Computational Media	810
2	1970 m^2	-0.6518	Stockton	baseball, boxing	-0.6786	-0.4907	240	1185	1693	1.1376	649	Bioinformatics	-915
